disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
Diabetes Mellitus,Stroke Cerebrovascular,Heart Failure,suppressed,13573,,,,0.36,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Atrial Fibrillation,suppressed,13522,,,,0.51,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Peripheral Vascular Disease,suppressed,13586,,,,0.19,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,COPD,suppressed,11845,,,,0.32,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Chronic Kidney Disease,suppressed,13428,,,,0.24,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Chronic Liver Disease,suppressed,13412,,,,0.23,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Depression,suppressed,12681,,,,0.31,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Substance Use Disorder,suppressed,13420,,,,0.33,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Osteoarthritis,suppressed,12866,,,,0.86,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Hypothyroidism,suppressed,13479,,,,0.11,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Sleep Apnea,suppressed,13527,,,,0.48,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Cancer Lung,suppressed,13628,,,,0.08,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Cancer Colorectal,suppressed,13587,,,,0.08,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Cancer Prostate,suppressed,13578,,,,0.16,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Cancer Other,suppressed,13201,,,,0.28,,,,,,,,,,,,
Diabetes Mellitus,Stroke Cerebrovascular,Anxiety,suppressed,13441,,,,0.38,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Atrial Fibrillation,suppressed,13708,,,,0.87,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Peripheral Vascular Disease,suppressed,13757,,,,0.31,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,COPD,suppressed,11984,,,,0.57,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Chronic Kidney Disease,suppressed,13599,,,,0.42,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Chronic Liver Disease,suppressed,13583,,,,0.37,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Depression,suppressed,12834,,,,0.5,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Substance Use Disorder,suppressed,13580,,,,0.48,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Osteoarthritis,suppressed,13029,,,,1.3,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Hypothyroidism,suppressed,13657,,,,0.18,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Sleep Apnea,suppressed,13705,,,,0.91,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Cancer Lung,suppressed,13803,,,,0.12,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Cancer Colorectal,suppressed,13763,,,,0.12,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Cancer Prostate,suppressed,13754,,,,0.21,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Cancer Other,suppressed,13368,,,,0.41,,,,,,,,,,,,
Diabetes Mellitus,Heart Failure,Anxiety,suppressed,13613,,,,0.58,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Peripheral Vascular Disease,suppressed,13705,,,,0.4,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,COPD,suppressed,11943,,,,0.74,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Chronic Kidney Disease,suppressed,13542,,,,0.56,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Chronic Liver Disease,suppressed,13529,,,,0.51,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Depression,suppressed,12786,,,,0.68,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Substance Use Disorder,suppressed,13528,,,,0.7,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Osteoarthritis,suppressed,12985,,,,2.04,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Hypothyroidism,suppressed,13603,,,,0.25,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Sleep Apnea,suppressed,13651,,,,1.25,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Cancer Lung,suppressed,13750,,,,0.16,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Cancer Colorectal,suppressed,13710,,,,0.19,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Cancer Prostate,suppressed,13702,,,,0.36,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Cancer Other,suppressed,13320,,,,0.65,,,,,,,,,,,,
Diabetes Mellitus,Atrial Fibrillation,Anxiety,suppressed,13562,,,,0.8,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,COPD,suppressed,11995,,,,0.29,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,13609,,,,0.2,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,13593,,,,0.19,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Depression,suppressed,12844,,,,0.26,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Substance Use Disorder,suppressed,13584,,,,0.28,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Osteoarthritis,suppressed,13037,,,,0.64,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Hypothyroidism,suppressed,13665,,,,0.09,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Sleep Apnea,suppressed,13712,,,,0.38,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Cancer Lung,suppressed,13814,,,,0.08,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Cancer Colorectal,suppressed,13774,,,,0.06,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Cancer Prostate,suppressed,13765,,,,0.11,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Cancer Other,suppressed,13383,,,,0.21,,,,,,,,,,,,
Diabetes Mellitus,Peripheral Vascular Disease,Anxiety,suppressed,13623,,,,0.32,,,,,,,,,,,,
Diabetes Mellitus,COPD,Chronic Kidney Disease,suppressed,11857,,,,0.36,,,,,,,,,,,,
Diabetes Mellitus,COPD,Chronic Liver Disease,suppressed,11842,,,,0.33,,,,,,,,,,,,
Diabetes Mellitus,COPD,Depression,suppressed,11214,,,,0.5,,,,,,,,,,,,
Diabetes Mellitus,COPD,Substance Use Disorder,suppressed,11855,,,,0.49,,,,,,,,,,,,
Diabetes Mellitus,COPD,Osteoarthritis,suppressed,11365,,,,1.15,,,,,,,,,,,,
Diabetes Mellitus,COPD,Hypothyroidism,suppressed,11900,,,,0.16,,,,,,,,,,,,
Diabetes Mellitus,COPD,Sleep Apnea,suppressed,11936,,,,0.71,,,,,,,,,,,,
Diabetes Mellitus,COPD,Cancer Lung,suppressed,12029,,,,0.12,,,,,,,,,,,,
Diabetes Mellitus,COPD,Cancer Colorectal,suppressed,11996,,,,0.1,,,,,,,,,,,,
Diabetes Mellitus,COPD,Cancer Prostate,suppressed,11985,,,,0.19,,,,,,,,,,,,
Diabetes Mellitus,COPD,Cancer Other,suppressed,11645,,,,0.38,,,,,,,,,,,,
Diabetes Mellitus,COPD,Anxiety,suppressed,11873,,,,0.57,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Chronic Liver Disease,suppressed,13440,,,,0.24,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Depression,suppressed,12699,,,,0.33,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Substance Use Disorder,suppressed,13425,,,,0.3,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Osteoarthritis,suppressed,12888,,,,0.84,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Hypothyroidism,suppressed,13504,,,,0.11,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Sleep Apnea,suppressed,13554,,,,0.57,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Cancer Lung,suppressed,13650,,,,0.08,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Cancer Colorectal,suppressed,13612,,,,0.08,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Cancer Prostate,suppressed,13602,,,,0.15,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Cancer Other,suppressed,13228,,,,0.28,,,,,,,,,,,,
Diabetes Mellitus,Chronic Kidney Disease,Anxiety,suppressed,13460,,,,0.37,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Depression,suppressed,12687,,,,0.35,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Substance Use Disorder,suppressed,13433,,,,0.41,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Osteoarthritis,suppressed,12886,,,,0.87,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Hypothyroidism,suppressed,13493,,,,0.11,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Sleep Apnea,suppressed,13543,,,,0.56,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Cancer Lung,suppressed,13638,,,,0.07,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Cancer Colorectal,suppressed,13598,,,,0.08,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Cancer Prostate,suppressed,13591,,,,0.13,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Cancer Other,suppressed,13209,,,,0.27,,,,,,,,,,,,
Diabetes Mellitus,Chronic Liver Disease,Anxiety,suppressed,13455,,,,0.42,,,,,,,,,,,,
Diabetes Mellitus,Depression,Substance Use Disorder,suppressed,12735,,,,0.52,,,,,,,,,,,,
Diabetes Mellitus,Depression,Osteoarthritis,suppressed,12192,,,,1.21,,,,,,,,,,,,
Diabetes Mellitus,Depression,Hypothyroidism,suppressed,12743,,,,0.15,,,,,,,,,,,,
Diabetes Mellitus,Depression,Sleep Apnea,suppressed,12798,,,,0.8,,,,,,,,,,,,
Diabetes Mellitus,Depression,Cancer Lung,suppressed,12881,,,,0.11,,,,,,,,,,,,
Diabetes Mellitus,Depression,Cancer Colorectal,suppressed,12846,,,,0.1,,,,,,,,,,,,
Diabetes Mellitus,Depression,Cancer Prostate,suppressed,12839,,,,0.18,,,,,,,,,,,,
Diabetes Mellitus,Depression,Cancer Other,suppressed,12480,,,,0.36,,,,,,,,,,,,
Diabetes Mellitus,Depression,Anxiety,suppressed,12802,,,,0.64,,,,,,,,,,,,
Diabetes Mellitus,Substance Use Disorder,Osteoarthritis,suppressed,12876,,,,1.16,,,,,,,,,,,,
Diabetes Mellitus,Substance Use Disorder,Hypothyroidism,suppressed,13481,,,,0.14,,,,,,,,,,,,
Diabetes Mellitus,Substance Use Disorder,Sleep Apnea,suppressed,13528,,,,0.59,,,,,,,,,,,,
Diabetes Mellitus,Substance Use Disorder,Cancer Lung,suppressed,13627,,,,0.15,,,,,,,,,,,,
Diabetes Mellitus,Substance Use Disorder,Cancer Colorectal,suppressed,13587,,,,0.11,,,,,,,,,,,,
Diabetes Mellitus,Substance Use Disorder,Cancer Prostate,suppressed,13578,,,,0.2,,,,,,,,,,,,
Diabetes Mellitus,Substance Use Disorder,Cancer Other,suppressed,13200,,,,0.4,,,,,,,,,,,,
Diabetes Mellitus,Substance Use Disorder,Anxiety,suppressed,13460,,,,0.61,,,,,,,,,,,,
Diabetes Mellitus,Osteoarthritis,Hypothyroidism,suppressed,12942,,,,0.43,,,,,,,,,,,,
Diabetes Mellitus,Osteoarthritis,Sleep Apnea,suppressed,12990,,,,1.96,,,,,,,,,,,,
Diabetes Mellitus,Osteoarthritis,Cancer Lung,suppressed,13082,,,,0.26,,,,,,,,,,,,
Diabetes Mellitus,Osteoarthritis,Cancer Colorectal,suppressed,13046,,,,0.34,,,,,,,,,,,,
Diabetes Mellitus,Osteoarthritis,Cancer Prostate,suppressed,13035,,,,0.67,,,,,,,,,,,,
Diabetes Mellitus,Osteoarthritis,Cancer Other,suppressed,12675,,,,1.16,,,,,,,,,,,,
Diabetes Mellitus,Osteoarthritis,Anxiety,suppressed,12905,,,,1.36,,,,,,,,,,,,
Diabetes Mellitus,Hypothyroidism,Sleep Apnea,suppressed,13612,,,,0.27,,,,,,,,,,,,
Diabetes Mellitus,Hypothyroidism,Cancer Lung,suppressed,13711,,,,0.03,,,,,,,,,,,,
Diabetes Mellitus,Hypothyroidism,Cancer Colorectal,suppressed,13671,,,,0.04,,,,,,,,,,,,
Diabetes Mellitus,Hypothyroidism,Cancer Prostate,suppressed,13663,,,,0.07,,,,,,,,,,,,
Diabetes Mellitus,Hypothyroidism,Cancer Other,suppressed,13283,,,,0.14,,,,,,,,,,,,
Diabetes Mellitus,Hypothyroidism,Anxiety,suppressed,13523,,,,0.18,,,,,,,,,,,,
Diabetes Mellitus,Sleep Apnea,Cancer Lung,suppressed,13758,,,,0.11,,,,,,,,,,,,
Diabetes Mellitus,Sleep Apnea,Cancer Colorectal,suppressed,13718,,,,0.16,,,,,,,,,,,,
Diabetes Mellitus,Sleep Apnea,Cancer Prostate,suppressed,13709,,,,0.25,,,,,,,,,,,,
Diabetes Mellitus,Sleep Apnea,Cancer Other,suppressed,13323,,,,0.55,,,,,,,,,,,,
Diabetes Mellitus,Sleep Apnea,Anxiety,suppressed,13566,,,,0.9,,,,,,,,,,,,
Diabetes Mellitus,Cancer Lung,Cancer Colorectal,suppressed,13822,,,,0.03,,,,,,,,,,,,
Diabetes Mellitus,Cancer Lung,Cancer Prostate,suppressed,13811,,,,0.06,,,,,,,,,,,,
Diabetes Mellitus,Cancer Lung,Cancer Other,suppressed,13426,,,,0.1,,,,,,,,,,,,
Diabetes Mellitus,Cancer Lung,Anxiety,suppressed,13667,,,,0.12,,,,,,,,,,,,
Diabetes Mellitus,Cancer Colorectal,Cancer Prostate,suppressed,13771,,,,0.07,,,,,,,,,,,,
Diabetes Mellitus,Cancer Colorectal,Cancer Other,suppressed,13398,,,,0.12,,,,,,,,,,,,
Diabetes Mellitus,Cancer Colorectal,Anxiety,suppressed,13628,,,,0.12,,,,,,,,,,,,
Diabetes Mellitus,Cancer Prostate,Cancer Other,suppressed,13372,,,,0.24,,,,,,,,,,,,
Diabetes Mellitus,Cancer Prostate,Anxiety,suppressed,13619,,,,0.22,,,,,,,,,,,,
Diabetes Mellitus,Cancer Other,Anxiety,suppressed,13233,,,,0.43,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Stroke Cerebrovascular,suppressed,11461,,,,0.89,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Peripheral Vascular Disease,suppressed,11538,,,,0.63,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,COPD,suppressed,10027,,,,1.01,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Chronic Kidney Disease,suppressed,11411,,,,0.79,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Chronic Liver Disease,suppressed,11375,,,,0.7,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Substance Use Disorder,suppressed,11384,,,,1.13,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Hypothyroidism,suppressed,11445,,,,0.39,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Sleep Apnea,suppressed,11474,,,,1.31,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Cancer Lung,suppressed,11553,,,,0.32,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Cancer Colorectal,suppressed,11520,,,,0.36,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Cancer Prostate,suppressed,11512,,,,0.85,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Cancer Other,suppressed,11190,,,,1.2,,,,,,,,,,,,
Hyperlipidemia,Coronary Heart Disease,Anxiety,suppressed,11407,,,,1.23,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Heart Failure,suppressed,11552,,,,0.32,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Atrial Fibrillation,suppressed,11488,,,,0.5,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Peripheral Vascular Disease,suppressed,11546,,,,0.19,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,COPD,suppressed,10039,,,,0.29,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Chronic Kidney Disease,suppressed,11418,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Chronic Liver Disease,suppressed,11382,,,,0.2,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Depression,suppressed,10820,,,,0.3,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Substance Use Disorder,suppressed,11392,,,,0.34,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Osteoarthritis,suppressed,10957,,,,0.88,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Hypothyroidism,suppressed,11453,,,,0.11,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Sleep Apnea,suppressed,11480,,,,0.34,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Cancer Lung,suppressed,11564,,,,0.1,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Cancer Colorectal,suppressed,11528,,,,0.1,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Cancer Prostate,suppressed,11521,,,,0.23,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Cancer Other,suppressed,11197,,,,0.33,,,,,,,,,,,,
Hyperlipidemia,Stroke Cerebrovascular,Anxiety,suppressed,11413,,,,0.35,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Atrial Fibrillation,suppressed,11581,,,,0.67,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Peripheral Vascular Disease,suppressed,11635,,,,0.25,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,COPD,suppressed,10106,,,,0.41,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Chronic Kidney Disease,suppressed,11507,,,,0.3,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Chronic Liver Disease,suppressed,11470,,,,0.26,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Depression,suppressed,10899,,,,0.38,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Substance Use Disorder,suppressed,11475,,,,0.41,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Osteoarthritis,suppressed,11041,,,,1.04,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Hypothyroidism,suppressed,11544,,,,0.14,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Sleep Apnea,suppressed,11572,,,,0.55,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Cancer Lung,suppressed,11652,,,,0.12,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Cancer Colorectal,suppressed,11618,,,,0.11,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Cancer Prostate,suppressed,11610,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Cancer Other,suppressed,11284,,,,0.36,,,,,,,,,,,,
Hyperlipidemia,Heart Failure,Anxiety,suppressed,11502,,,,0.44,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Peripheral Vascular Disease,suppressed,11570,,,,0.35,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,COPD,suppressed,10056,,,,0.59,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Chronic Kidney Disease,suppressed,11441,,,,0.45,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Chronic Liver Disease,suppressed,11405,,,,0.4,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Depression,suppressed,10843,,,,0.56,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Substance Use Disorder,suppressed,11414,,,,0.65,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Osteoarthritis,suppressed,10982,,,,1.89,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Hypothyroidism,suppressed,11479,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Sleep Apnea,suppressed,11506,,,,0.84,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Cancer Lung,suppressed,11586,,,,0.17,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Cancer Colorectal,suppressed,11553,,,,0.21,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Cancer Prostate,suppressed,11545,,,,0.47,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Cancer Other,suppressed,11224,,,,0.69,,,,,,,,,,,,
Hyperlipidemia,Atrial Fibrillation,Anxiety,suppressed,11438,,,,0.66,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,COPD,suppressed,10099,,,,0.25,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Chronic Kidney Disease,suppressed,11500,,,,0.16,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Chronic Liver Disease,suppressed,11462,,,,0.15,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Depression,suppressed,10893,,,,0.23,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Substance Use Disorder,suppressed,11466,,,,0.3,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Osteoarthritis,suppressed,11034,,,,0.58,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Hypothyroidism,suppressed,11537,,,,0.08,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Sleep Apnea,suppressed,11564,,,,0.24,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Cancer Lung,suppressed,11646,,,,0.09,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Cancer Colorectal,suppressed,11612,,,,0.06,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Cancer Prostate,suppressed,11604,,,,0.13,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Cancer Other,suppressed,11279,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,Peripheral Vascular Disease,Anxiety,suppressed,11495,,,,0.28,,,,,,,,,,,,
Hyperlipidemia,COPD,Chronic Kidney Disease,suppressed,9996,,,,0.27,,,,,,,,,,,,
Hyperlipidemia,COPD,Chronic Liver Disease,suppressed,9964,,,,0.25,,,,,,,,,,,,
Hyperlipidemia,COPD,Depression,suppressed,9484,,,,0.4,,,,,,,,,,,,
Hyperlipidemia,COPD,Substance Use Disorder,suppressed,9983,,,,0.46,,,,,,,,,,,,
Hyperlipidemia,COPD,Osteoarthritis,suppressed,9598,,,,0.95,,,,,,,,,,,,
Hyperlipidemia,COPD,Hypothyroidism,suppressed,10023,,,,0.12,,,,,,,,,,,,
Hyperlipidemia,COPD,Sleep Apnea,suppressed,10042,,,,0.42,,,,,,,,,,,,
Hyperlipidemia,COPD,Cancer Lung,suppressed,10114,,,,0.12,,,,,,,,,,,,
Hyperlipidemia,COPD,Cancer Colorectal,suppressed,10089,,,,0.1,,,,,,,,,,,,
Hyperlipidemia,COPD,Cancer Prostate,suppressed,10079,,,,0.2,,,,,,,,,,,,
Hyperlipidemia,COPD,Cancer Other,suppressed,9793,,,,0.35,,,,,,,,,,,,
Hyperlipidemia,COPD,Anxiety,suppressed,9991,,,,0.44,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Chronic Liver Disease,suppressed,11343,,,,0.17,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Depression,suppressed,10781,,,,0.25,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Substance Use Disorder,suppressed,11340,,,,0.26,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Osteoarthritis,suppressed,10918,,,,0.74,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Hypothyroidism,suppressed,11411,,,,0.1,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Sleep Apnea,suppressed,11440,,,,0.36,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Cancer Lung,suppressed,11516,,,,0.07,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Cancer Colorectal,suppressed,11484,,,,0.08,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Cancer Prostate,suppressed,11475,,,,0.18,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Cancer Other,suppressed,11158,,,,0.27,,,,,,,,,,,,
Hyperlipidemia,Chronic Kidney Disease,Anxiety,suppressed,11365,,,,0.3,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Depression,suppressed,10744,,,,0.27,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Substance Use Disorder,suppressed,11323,,,,0.38,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Osteoarthritis,suppressed,10886,,,,0.7,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Hypothyroidism,suppressed,11375,,,,0.08,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Sleep Apnea,suppressed,11401,,,,0.33,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Cancer Lung,suppressed,11479,,,,0.08,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Cancer Colorectal,suppressed,11446,,,,0.07,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Cancer Prostate,suppressed,11439,,,,0.14,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Cancer Other,suppressed,11117,,,,0.24,,,,,,,,,,,,
Hyperlipidemia,Chronic Liver Disease,Anxiety,suppressed,11335,,,,0.33,,,,,,,,,,,,
Hyperlipidemia,Depression,Substance Use Disorder,suppressed,10795,,,,0.52,,,,,,,,,,,,
Hyperlipidemia,Depression,Osteoarthritis,suppressed,10359,,,,1.06,,,,,,,,,,,,
Hyperlipidemia,Depression,Hypothyroidism,suppressed,10807,,,,0.13,,,,,,,,,,,,
Hyperlipidemia,Depression,Sleep Apnea,suppressed,10839,,,,0.48,,,,,,,,,,,,
Hyperlipidemia,Depression,Cancer Lung,suppressed,10907,,,,0.12,,,,,,,,,,,,
Hyperlipidemia,Depression,Cancer Colorectal,suppressed,10878,,,,0.1,,,,,,,,,,,,
Hyperlipidemia,Depression,Cancer Prostate,suppressed,10871,,,,0.22,,,,,,,,,,,,
Hyperlipidemia,Depression,Cancer Other,suppressed,10571,,,,0.36,,,,,,,,,,,,
